"fold";"method";"metric";"val";"dataset"
9;"rf";"auc";0,862745098039216;"pop_failures"
9;"rf";"acc";0,944444444444444;"pop_failures"
9;"rf";"brier_score";0,0424688148148148;"pop_failures"
10;"rf";"auc";0,954861111111111;"pop_failures"
10;"rf";"acc";0,888888888888889;"pop_failures"
10;"rf";"brier_score";0,0659291851851852;"pop_failures"
1;"Ridge";"auc";0,980769230769231;"pop_failures"
1;"Ridge";"acc";0,962962962962963;"pop_failures"
1;"Ridge";"brier_score";0,0338386794400262;"pop_failures"
2;"Ridge";"auc";0,815;"pop_failures"
2;"Ridge";"acc";0,925925925925926;"pop_failures"
2;"Ridge";"brier_score";0,0673445815479811;"pop_failures"
3;"Ridge";"auc";0,987841945288754;"pop_failures"
3;"Ridge";"acc";0,87037037037037;"pop_failures"
3;"Ridge";"brier_score";0,0805639543938898;"pop_failures"
4;"Ridge";"auc";0,980392156862745;"pop_failures"
4;"Ridge";"acc";0,944444444444444;"pop_failures"
4;"Ridge";"brier_score";0,0478352961356441;"pop_failures"
5;"Ridge";"auc";0,979591836734694;"pop_failures"
5;"Ridge";"acc";0,907407407407407;"pop_failures"
5;"Ridge";"brier_score";0,0633720013345081;"pop_failures"
6;"Ridge";"auc";0,975683890577508;"pop_failures"
6;"Ridge";"acc";0,87037037037037;"pop_failures"
6;"Ridge";"brier_score";0,0803984209933784;"pop_failures"
7;"Ridge";"auc";0,979591836734694;"pop_failures"
7;"Ridge";"acc";0,907407407407407;"pop_failures"
7;"Ridge";"brier_score";0,0588419640498347;"pop_failures"
8;"Ridge";"auc";0,745;"pop_failures"
8;"Ridge";"acc";0,925925925925926;"pop_failures"
8;"Ridge";"brier_score";0,0638433539274017;"pop_failures"
9;"Ridge";"auc";0,980392156862745;"pop_failures"
9;"Ridge";"acc";0,944444444444444;"pop_failures"
9;"Ridge";"brier_score";0,0448755351457604;"pop_failures"
10;"Ridge";"auc";1;"pop_failures"
10;"Ridge";"acc";0,888888888888889;"pop_failures"
10;"Ridge";"brier_score";0,0676037398197154;"pop_failures"
1;"Boosted Stumps";"auc";0,907407407407407;"sonar"
1;"Boosted Stumps";"acc";0,80952380952381;"sonar"
1;"Boosted Stumps";"brier_score";0,127826429037326;"sonar"
2;"Boosted Stumps";"auc";0,932692307692308;"sonar"
2;"Boosted Stumps";"acc";0,904761904761905;"sonar"
2;"Boosted Stumps";"brier_score";0,0792538692913866;"sonar"
3;"Boosted Stumps";"auc";0,951923076923077;"sonar"
3;"Boosted Stumps";"acc";0,80952380952381;"sonar"
3;"Boosted Stumps";"brier_score";0,123359811304956;"sonar"
4;"Boosted Stumps";"auc";0,788461538461539;"sonar"
4;"Boosted Stumps";"acc";0,714285714285714;"sonar"
4;"Boosted Stumps";"brier_score";0,187510922164229;"sonar"
5;"Boosted Stumps";"auc";0,845454545454545;"sonar"
5;"Boosted Stumps";"acc";0,857142857142857;"sonar"
5;"Boosted Stumps";"brier_score";0,134201419217533;"sonar"
6;"Boosted Stumps";"auc";0,827272727272727;"sonar"
6;"Boosted Stumps";"acc";0,714285714285714;"sonar"
6;"Boosted Stumps";"brier_score";0,175296734983921;"sonar"
7;"Boosted Stumps";"auc";0,963636363636364;"sonar"
7;"Boosted Stumps";"acc";0,761904761904762;"sonar"
7;"Boosted Stumps";"brier_score";0,0970061263912035;"sonar"
8;"Boosted Stumps";"auc";0,881818181818182;"sonar"
8;"Boosted Stumps";"acc";0,761904761904762;"sonar"
8;"Boosted Stumps";"brier_score";0,146712759699888;"sonar"
9;"Boosted Stumps";"auc";0,94;"sonar"
9;"Boosted Stumps";"acc";0,85;"sonar"
9;"Boosted Stumps";"brier_score";0,106904129674447;"sonar"
10;"Boosted Stumps";"auc";1;"sonar"
10;"Boosted Stumps";"acc";1;"sonar"
10;"Boosted Stumps";"brier_score";0,026683919996058;"sonar"
1;"CART";"auc";0,810185185185185;"sonar"
1;"CART";"acc";0,761904761904762;"sonar"
1;"CART";"brier_score";0,203183726558191;"sonar"
2;"CART";"auc";0,865384615384615;"sonar"
2;"CART";"acc";0,857142857142857;"sonar"
2;"CART";"brier_score";0,115779817086613;"sonar"
3;"CART";"auc";0,913461538461538;"sonar"
3;"CART";"acc";0,904761904761905;"sonar"
3;"CART";"brier_score";0,085011418945463;"sonar"
4;"CART";"auc";0,706730769230769;"sonar"
4;"CART";"acc";0,761904761904762;"sonar"
4;"CART";"brier_score";0,215799982615157;"sonar"
5;"CART";"auc";0,663636363636364;"sonar"
5;"CART";"acc";0,619047619047619;"sonar"
5;"CART";"brier_score";0,309244261862578;"sonar"
6;"CART";"auc";0,609090909090909;"sonar"
6;"CART";"acc";0,523809523809524;"sonar"
6;"CART";"brier_score";0,386815897029286;"sonar"
7;"CART";"auc";0,768181818181818;"sonar"
7;"CART";"acc";0,761904761904762;"sonar"
7;"CART";"brier_score";0,192851740295543;"sonar"
8;"CART";"auc";0,831818181818182;"sonar"
8;"CART";"acc";0,761904761904762;"sonar"
8;"CART";"brier_score";0,196491326253445;"sonar"
9;"CART";"auc";0,795;"sonar"
9;"CART";"acc";0,75;"sonar"
9;"CART";"brier_score";0,201305458155756;"sonar"
10;"CART";"auc";0,875;"sonar"
10;"CART";"acc";0,85;"sonar"
10;"CART";"brier_score";0,135631913042003;"sonar"
1;"ElasticNet";"auc";0,787037037037037;"sonar"
1;"ElasticNet";"acc";0,714285714285714;"sonar"
1;"ElasticNet";"brier_score";0,193094207512083;"sonar"
2;"ElasticNet";"auc";0,923076923076923;"sonar"
2;"ElasticNet";"acc";0,714285714285714;"sonar"
2;"ElasticNet";"brier_score";0,150740782961359;"sonar"
3;"ElasticNet";"auc";0,961538461538462;"sonar"
3;"ElasticNet";"acc";0,761904761904762;"sonar"
3;"ElasticNet";"brier_score";0,136628020440298;"sonar"
4;"ElasticNet";"auc";0,721153846153846;"sonar"
4;"ElasticNet";"acc";0,619047619047619;"sonar"
4;"ElasticNet";"brier_score";0,189239584294573;"sonar"
5;"ElasticNet";"auc";0,618181818181818;"sonar"
5;"ElasticNet";"acc";0,619047619047619;"sonar"
5;"ElasticNet";"brier_score";0,273301737473702;"sonar"
6;"ElasticNet";"auc";0,790909090909091;"sonar"
6;"ElasticNet";"acc";0,761904761904762;"sonar"
6;"ElasticNet";"brier_score";0,21089366647306;"sonar"
7;"ElasticNet";"auc";0,909090909090909;"sonar"
7;"ElasticNet";"acc";0,80952380952381;"sonar"
7;"ElasticNet";"brier_score";0,13648159457831;"sonar"
8;"ElasticNet";"auc";0,745454545454545;"sonar"
8;"ElasticNet";"acc";0,80952380952381;"sonar"
8;"ElasticNet";"brier_score";0,213733160137752;"sonar"
9;"ElasticNet";"auc";0,87;"sonar"
9;"ElasticNet";"acc";0,85;"sonar"
9;"ElasticNet";"brier_score";0,161181703484565;"sonar"
10;"ElasticNet";"auc";0,979166666666667;"sonar"
10;"ElasticNet";"acc";0,9;"sonar"
10;"ElasticNet";"brier_score";0,149382784152125;"sonar"
1;"GBM";"auc";0,925925925925926;"sonar"
1;"GBM";"acc";0,80952380952381;"sonar"
1;"GBM";"brier_score";0,127054958064283;"sonar"
2;"GBM";"auc";1;"sonar"
2;"GBM";"acc";1;"sonar"
2;"GBM";"brier_score";0,0481094824707191;"sonar"
3;"GBM";"auc";0,932692307692308;"sonar"
3;"GBM";"acc";0,857142857142857;"sonar"
3;"GBM";"brier_score";0,107010339015915;"sonar"
4;"GBM";"auc";0,807692307692308;"sonar"
4;"GBM";"acc";0,761904761904762;"sonar"
4;"GBM";"brier_score";0,181291811560469;"sonar"
5;"GBM";"auc";0,890909090909091;"sonar"
5;"GBM";"acc";0,80952380952381;"sonar"
5;"GBM";"brier_score";0,131708645357155;"sonar"
6;"GBM";"auc";0,890909090909091;"sonar"
6;"GBM";"acc";0,714285714285714;"sonar"
6;"GBM";"brier_score";0,139943856396336;"sonar"
7;"GBM";"auc";0,981818181818182;"sonar"
7;"GBM";"acc";0,857142857142857;"sonar"
7;"GBM";"brier_score";0,0835859177540819;"sonar"
8;"GBM";"auc";0,927272727272727;"sonar"
8;"GBM";"acc";0,80952380952381;"sonar"
8;"GBM";"brier_score";0,130075419988668;"sonar"
9;"GBM";"auc";0,91;"sonar"
9;"GBM";"acc";0,8;"sonar"
9;"GBM";"brier_score";0,118397830366281;"sonar"
10;"GBM";"auc";1;"sonar"
10;"GBM";"acc";1;"sonar"
10;"GBM";"brier_score";0,0378161993967899;"sonar"
1;"glm";"auc";0,708333333333333;"sonar"
1;"glm";"acc";0,619047619047619;"sonar"
1;"glm";"brier_score";0,380942361714075;"sonar"
2;"glm";"auc";0,793269230769231;"sonar"
2;"glm";"acc";0,714285714285714;"sonar"
2;"glm";"brier_score";0,285714261081966;"sonar"
3;"glm";"auc";0,817307692307692;"sonar"
3;"glm";"acc";0,80952380952381;"sonar"
3;"glm";"brier_score";0,190476197725201;"sonar"
4;"glm";"auc";0,721153846153846;"sonar"
4;"glm";"acc";0,714285714285714;"sonar"
4;"glm";"brier_score";0,290804224313901;"sonar"
5;"glm";"auc";0,545454545454546;"sonar"
5;"glm";"acc";0,619047619047619;"sonar"
5;"glm";"brier_score";0,381121790380044;"sonar"
6;"glm";"auc";0,718181818181818;"sonar"
6;"glm";"acc";0,761904761904762;"sonar"
6;"glm";"brier_score";0,239242575073444;"sonar"
7;"glm";"auc";0,809090909090909;"sonar"
7;"glm";"acc";0,80952380952381;"sonar"
7;"glm";"brier_score";0,19047619047619;"sonar"
8;"glm";"auc";0,7;"sonar"
8;"glm";"acc";0,714285714285714;"sonar"
8;"glm";"brier_score";0,285714285714286;"sonar"
9;"glm";"auc";0,865;"sonar"
9;"glm";"acc";0,75;"sonar"
9;"glm";"brier_score";0,249999998268121;"sonar"
10;"glm";"auc";0,875;"sonar"
10;"glm";"acc";0,85;"sonar"
10;"glm";"brier_score";0,149999999929239;"sonar"
1;"Lasso";"auc";0,787037037037037;"sonar"
1;"Lasso";"acc";0,714285714285714;"sonar"
1;"Lasso";"brier_score";0,198694876242336;"sonar"
2;"Lasso";"auc";0,923076923076923;"sonar"
2;"Lasso";"acc";0,714285714285714;"sonar"
2;"Lasso";"brier_score";0,152072785431645;"sonar"
3;"Lasso";"auc";0,961538461538462;"sonar"
3;"Lasso";"acc";0,761904761904762;"sonar"
3;"Lasso";"brier_score";0,134829689748554;"sonar"
4;"Lasso";"auc";0,730769230769231;"sonar"
4;"Lasso";"acc";0,571428571428571;"sonar"
4;"Lasso";"brier_score";0,187337781926462;"sonar"
5;"Lasso";"auc";0,718181818181818;"sonar"
5;"Lasso";"acc";0,619047619047619;"sonar"
5;"Lasso";"brier_score";0,212495171939579;"sonar"
6;"Lasso";"auc";0,781818181818182;"sonar"
6;"Lasso";"acc";0,761904761904762;"sonar"
6;"Lasso";"brier_score";0,210995893508442;"sonar"
7;"Lasso";"auc";0,854545454545454;"sonar"
7;"Lasso";"acc";0,761904761904762;"sonar"
7;"Lasso";"brier_score";0,158229658816275;"sonar"
8;"Lasso";"auc";0,763636363636364;"sonar"
8;"Lasso";"acc";0,761904761904762;"sonar"
8;"Lasso";"brier_score";0,205796190518265;"sonar"
9;"Lasso";"auc";0,88;"sonar"
9;"Lasso";"acc";0,85;"sonar"
9;"Lasso";"brier_score";0,157496942095307;"sonar"
10;"Lasso";"auc";0,979166666666667;"sonar"
10;"Lasso";"acc";0,85;"sonar"
10;"Lasso";"brier_score";0,142387587402201;"sonar"
1;"rf";"auc";0,953703703703704;"sonar"
1;"rf";"acc";0,857142857142857;"sonar"
1;"rf";"brier_score";0,12222380952381;"sonar"
2;"rf";"auc";0,990384615384615;"sonar"
2;"rf";"acc";0,952380952380952;"sonar"
2;"rf";"brier_score";0,0965731428571429;"sonar"
3;"rf";"auc";0,971153846153846;"sonar"
3;"rf";"acc";0,857142857142857;"sonar"
3;"rf";"brier_score";0,114295238095238;"sonar"
4;"rf";"auc";0,855769230769231;"sonar"
4;"rf";"acc";0,761904761904762;"sonar"
4;"rf";"brier_score";0,166903428571429;"sonar"
5;"rf";"auc";0,936363636363636;"sonar"
5;"rf";"acc";0,761904761904762;"sonar"
5;"rf";"brier_score";0,132994857142857;"sonar"
6;"rf";"auc";0,927272727272727;"sonar"
6;"rf";"acc";0,761904761904762;"sonar"
6;"rf";"brier_score";0,162705523809524;"sonar"
7;"rf";"auc";0,954545454545455;"sonar"
7;"rf";"acc";0,857142857142857;"sonar"
7;"rf";"brier_score";0,109267238095238;"sonar"
8;"rf";"auc";0,963636363636364;"sonar"
8;"rf";"acc";0,80952380952381;"sonar"
8;"rf";"brier_score";0,124786857142857;"sonar"
9;"rf";"auc";0,91;"sonar"
9;"rf";"acc";0,8;"sonar"
9;"rf";"brier_score";0,125727;"sonar"
10;"rf";"auc";1;"sonar"
10;"rf";"acc";1;"sonar"
10;"rf";"brier_score";0,083632;"sonar"
1;"Ridge";"auc";0,787037037037037;"sonar"
1;"Ridge";"acc";0,714285714285714;"sonar"
1;"Ridge";"brier_score";0,183096068792993;"sonar"
2;"Ridge";"auc";0,932692307692308;"sonar"
2;"Ridge";"acc";0,857142857142857;"sonar"
2;"Ridge";"brier_score";0,150478477113628;"sonar"
3;"Ridge";"auc";0,980769230769231;"sonar"
3;"Ridge";"acc";0,904761904761905;"sonar"
3;"Ridge";"brier_score";0,130096507378242;"sonar"
4;"Ridge";"auc";0,769230769230769;"sonar"
4;"Ridge";"acc";0,714285714285714;"sonar"
4;"Ridge";"brier_score";0,182865104625018;"sonar"
5;"Ridge";"auc";0,672727272727273;"sonar"
5;"Ridge";"acc";0,619047619047619;"sonar"
5;"Ridge";"brier_score";0,241011774192182;"sonar"
6;"Ridge";"auc";0,809090909090909;"sonar"
6;"Ridge";"acc";0,761904761904762;"sonar"
6;"Ridge";"brier_score";0,18462444788458;"sonar"
7;"Ridge";"auc";0,9;"sonar"
7;"Ridge";"acc";0,80952380952381;"sonar"
7;"Ridge";"brier_score";0,133926449648305;"sonar"
8;"Ridge";"auc";0,809090909090909;"sonar"
8;"Ridge";"acc";0,80952380952381;"sonar"
8;"Ridge";"brier_score";0,19814064117825;"sonar"
9;"Ridge";"auc";0,9;"sonar"
9;"Ridge";"acc";0,85;"sonar"
9;"Ridge";"brier_score";0,14361516593735;"sonar"
10;"Ridge";"auc";0,989583333333333;"sonar"
10;"Ridge";"acc";0,9;"sonar"
10;"Ridge";"brier_score";0,137823029633974;"sonar"
1;"Boosted Stumps";"auc";0,983310166415692;"spambase"
1;"Boosted Stumps";"acc";0,943600867678959;"spambase"
1;"Boosted Stumps";"brier_score";0,0448334699732063;"spambase"
2;"Boosted Stumps";"auc";0,988403473091364;"spambase"
2;"Boosted Stumps";"acc";0,954347826086957;"spambase"
2;"Boosted Stumps";"brier_score";0,0413801117406554;"spambase"
3;"Boosted Stumps";"auc";0,97445061436673;"spambase"
3;"Boosted Stumps";"acc";0,930434782608696;"spambase"
3;"Boosted Stumps";"brier_score";0,0520117222192459;"spambase"
4;"Boosted Stumps";"auc";0,974260897282652;"spambase"
4;"Boosted Stumps";"acc";0,930434782608696;"spambase"
4;"Boosted Stumps";"brier_score";0,0550674462629177;"spambase"
5;"Boosted Stumps";"auc";0,987568922305764;"spambase"
5;"Boosted Stumps";"acc";0,954347826086957;"spambase"
5;"Boosted Stumps";"brier_score";0,0383538228255715;"spambase"
6;"Boosted Stumps";"auc";0,972010025062657;"spambase"
6;"Boosted Stumps";"acc";0,930434782608696;"spambase"
6;"Boosted Stumps";"brier_score";0,0530201352147553;"spambase"
7;"Boosted Stumps";"auc";0,983092350746269;"spambase"
7;"Boosted Stumps";"acc";0,943478260869565;"spambase"
7;"Boosted Stumps";"brier_score";0,0458966231890251;"spambase"
8;"Boosted Stumps";"auc";0,982758620689655;"spambase"
8;"Boosted Stumps";"acc";0,928260869565217;"spambase"
8;"Boosted Stumps";"brier_score";0,0503711979785385;"spambase"
9;"Boosted Stumps";"auc";0,974571136045467;"spambase"
9;"Boosted Stumps";"acc";0,952173913043478;"spambase"
9;"Boosted Stumps";"brier_score";0,0428592674749629;"spambase"
10;"Boosted Stumps";"auc";0,989593829935664;"spambase"
10;"Boosted Stumps";"acc";0,969565217391304;"spambase"
10;"Boosted Stumps";"brier_score";0,0334201599815337;"spambase"
1;"CART";"auc";0,898683346847369;"spambase"
1;"CART";"acc";0,904555314533623;"spambase"
1;"CART";"brier_score";0,0863007538158158;"spambase"
2;"CART";"auc";0,885159183354193;"spambase"
2;"CART";"acc";0,880434782608696;"spambase"
2;"CART";"brier_score";0,104682163421625;"spambase"
3;"CART";"auc";0,898481805293006;"spambase"
3;"CART";"acc";0,897826086956522;"spambase"
3;"CART";"brier_score";0,0901642600632142;"spambase"
4;"CART";"auc";0,873635349430233;"spambase"
4;"CART";"acc";0,876086956521739;"spambase"
4;"CART";"brier_score";0,107231498060259;"spambase"
5;"CART";"auc";0,887528822055138;"spambase"
5;"CART";"acc";0,895652173913044;"spambase"
5;"CART";"brier_score";0,0911762403329355;"spambase"
6;"CART";"auc";0,87340350877193;"spambase"
6;"CART";"acc";0,884782608695652;"spambase"
6;"CART";"brier_score";0,102291141923751;"spambase"
7;"CART";"auc";0,893812189054726;"spambase"
7;"CART";"acc";0,891304347826087;"spambase"
7;"CART";"brier_score";0,0965411345693254;"spambase"
8;"CART";"auc";0,887448758138413;"spambase"
8;"CART";"acc";0,880434782608696;"spambase"
8;"CART";"brier_score";0,102960148143401;"spambase"
9;"CART";"auc";0,905263377839069;"spambase"
9;"CART";"acc";0,902173913043478;"spambase"
9;"CART";"brier_score";0,086108101428523;"spambase"
10;"CART";"auc";0,914405860010852;"spambase"
10;"CART";"acc";0,915217391304348;"spambase"
10;"CART";"brier_score";0,076799536730408;"spambase"
1;"ElasticNet";"auc";0,949187227306074;"spambase"
1;"ElasticNet";"acc";0,874186550976139;"spambase"
1;"ElasticNet";"brier_score";0,113061755312261;"spambase"
2;"ElasticNet";"auc";0,947825406758448;"spambase"
2;"ElasticNet";"acc";0,860869565217391;"spambase"
2;"ElasticNet";"brier_score";0,112832219503833;"spambase"
3;"ElasticNet";"auc";0,942796943919345;"spambase"
3;"ElasticNet";"acc";0,880434782608696;"spambase"
3;"ElasticNet";"brier_score";0,119921579729118;"spambase"
4;"ElasticNet";"auc";0,946768666826042;"spambase"
4;"ElasticNet";"acc";0,889130434782609;"spambase"
4;"ElasticNet";"brier_score";0,116453762653573;"spambase"
5;"ElasticNet";"auc";0,96647619047619;"spambase"
5;"ElasticNet";"acc";0,893478260869565;"spambase"
5;"ElasticNet";"brier_score";0,123453903324503;"spambase"
6;"ElasticNet";"auc";0,942375939849624;"spambase"
6;"ElasticNet";"acc";0,88695652173913;"spambase"
6;"ElasticNet";"brier_score";0,109151913382823;"spambase"
7;"ElasticNet";"auc";0,956856343283582;"spambase"
7;"ElasticNet";"acc";0,88695652173913;"spambase"
7;"ElasticNet";"brier_score";0,106787427223626;"spambase"
8;"ElasticNet";"auc";0,946005144281006;"spambase"
8;"ElasticNet";"acc";0,873913043478261;"spambase"
8;"ElasticNet";"brier_score";0,112376771713581;"spambase"
9;"ElasticNet";"auc";0,944921540358135;"spambase"
9;"ElasticNet";"acc";0,891304347826087;"spambase"
9;"ElasticNet";"brier_score";0,109112445031443;"spambase"
10;"ElasticNet";"auc";0,9730447252151;"spambase"
10;"ElasticNet";"acc";0,904347826086957;"spambase"
10;"ElasticNet";"brier_score";0,0960902751428503;"spambase"
1;"GBM";"auc";0,984285107533109;"spambase"
1;"GBM";"acc";0,93058568329718;"spambase"
1;"GBM";"brier_score";0,0486388391022002;"spambase"
2;"GBM";"auc";0,98595901126408;"spambase"
2;"GBM";"acc";0,934782608695652;"spambase"
2;"GBM";"brier_score";0,0451387449827486;"spambase"
3;"GBM";"auc";0,975277646502836;"spambase"
3;"GBM";"acc";0,934782608695652;"spambase"
3;"GBM";"brier_score";0,0521234959593166;"spambase"
4;"GBM";"auc";0,973473981990597;"spambase"
4;"GBM";"acc";0,926086956521739;"spambase"
4;"GBM";"brier_score";0,0586089025401043;"spambase"
5;"GBM";"auc";0,986365914786967;"spambase"
5;"GBM";"acc";0,952173913043478;"spambase"
5;"GBM";"brier_score";0,0424121977928801;"spambase"
6;"GBM";"auc";0,971869674185464;"spambase"
6;"GBM";"acc";0,930434782608696;"spambase"
6;"GBM";"brier_score";0,0536780414934965;"spambase"
7;"GBM";"auc";0,983053482587065;"spambase"
7;"GBM";"acc";0,939130434782609;"spambase"
7;"GBM";"brier_score";0,0488236455487066;"spambase"
8;"GBM";"auc";0,980266859577204;"spambase"
8;"GBM";"acc";0,921739130434783;"spambase"
8;"GBM";"brier_score";0,0542847283076099;"spambase"
9;"GBM";"auc";0,97669194926764;"spambase"
9;"GBM";"acc";0,95;"spambase"
9;"GBM";"brier_score";0,0431227172937561;"spambase"
10;"GBM";"auc";0,989264398108674;"spambase"
10;"GBM";"acc";0,967391304347826;"spambase"
10;"GBM";"brier_score";0,0356241250604347;"spambase"
1;"glm";"auc";0,972798177535812;"spambase"
1;"glm";"acc";0,926247288503254;"spambase"
1;"glm";"brier_score";0,061557676652767;"spambase"
2;"glm";"auc";0,971135794743429;"spambase"
2;"glm";"acc";0,915217391304348;"spambase"
2;"glm";"brier_score";0,0636952314319219;"spambase"
3;"glm";"auc";0,959987397605545;"spambase"
3;"glm";"acc";0,917391304347826;"spambase"
3;"glm";"brier_score";0,0708325782431072;"spambase"
4;"glm";"auc";0,954588014981273;"spambase"
4;"glm";"acc";0,910869565217391;"spambase"
4;"glm";"brier_score";0,0711480945131076;"spambase"
5;"glm";"auc";0,983298245614035;"spambase"
5;"glm";"acc";0,945652173913043;"spambase"
5;"glm";"brier_score";0,0430119732888979;"spambase"
6;"glm";"auc";0,966416040100251;"spambase"
6;"glm";"acc";0,921739130434783;"spambase"
6;"glm";"brier_score";0,0638337885002177;"spambase"
7;"glm";"auc";0,981634794776119;"spambase"
7;"glm";"acc";0,930434782608696;"spambase"
7;"glm";"brier_score";0,0492661189521107;"spambase"
8;"glm";"auc";0,974198215577526;"spambase"
8;"glm";"acc";0,919565217391304;"spambase"
8;"glm";"brier_score";0,0616273445402543;"spambase"
9;"glm";"auc";0,971833928832612;"spambase"
9;"glm";"acc";0,932608695652174;"spambase"
9;"glm";"brier_score";0,0584349794275199;"spambase"
10;"glm";"auc";0,97886791721572;"spambase"
10;"glm";"acc";0,947826086956522;"spambase"
10;"glm";"brier_score";0,0450298833106586;"spambase"
1;"Lasso";"auc";0,949032781188463;"spambase"
1;"Lasso";"acc";0,874186550976139;"spambase"
1;"Lasso";"brier_score";0,113068586079753;"spambase"
2;"Lasso";"auc";0,947551627033792;"spambase"
2;"Lasso";"acc";0,860869565217391;"spambase"
2;"Lasso";"brier_score";0,112980423778614;"spambase"
3;"Lasso";"auc";0,94281663516068;"spambase"
3;"Lasso";"acc";0,880434782608696;"spambase"
3;"Lasso";"brier_score";0,120018012302317;"spambase"
4;"Lasso";"auc";0,946908120168938;"spambase"
4;"Lasso";"acc";0,891304347826087;"spambase"
4;"Lasso";"brier_score";0,116399610581252;"spambase"
5;"Lasso";"auc";0,96653634085213;"spambase"
5;"Lasso";"acc";0,895652173913044;"spambase"
5;"Lasso";"brier_score";0,123387748495439;"spambase"
6;"Lasso";"auc";0,942215538847118;"spambase"
6;"Lasso";"acc";0,884782608695652;"spambase"
6;"Lasso";"brier_score";0,109038962774241;"spambase"
7;"Lasso";"auc";0,956389925373134;"spambase"
7;"Lasso";"acc";0,88695652173913;"spambase"
7;"Lasso";"brier_score";0,106930497553155;"spambase"
8;"Lasso";"auc";0,946065428824049;"spambase"
8;"Lasso";"acc";0,876086956521739;"spambase"
8;"Lasso";"brier_score";0,112441120431275;"spambase"
9;"Lasso";"auc";0,945067803338975;"spambase"
9;"Lasso";"acc";0,891304347826087;"spambase"
9;"Lasso";"brier_score";0,109000243892226;"spambase"
10;"Lasso";"auc";0,972773428416402;"spambase"
10;"Lasso";"acc";0,902173913043478;"spambase"
10;"Lasso";"brier_score";0,0961621041590073;"spambase"
1;"rf";"auc";0,989613498590679;"spambase"
1;"rf";"acc";0,950108459869848;"spambase"
1;"rf";"brier_score";0,0390597136659436;"spambase"
2;"rf";"auc";0,992627503128911;"spambase"
2;"rf";"acc";0,947826086956522;"spambase"
2;"rf";"brier_score";0,036955852173913;"spambase"
3;"rf";"auc";0,987564981096408;"spambase"
3;"rf";"acc";0,95;"spambase"
3;"rf";"brier_score";0,0409180608695652;"spambase"
4;"rf";"auc";0,975585704040163;"spambase"
4;"rf";"acc";0,934782608695652;"spambase"
4;"rf";"brier_score";0,0501788869565217;"spambase"
5;"rf";"auc";0,992190476190476;"spambase"
5;"rf";"acc";0,965217391304348;"spambase"
5;"rf";"brier_score";0,0318018695652174;"spambase"
6;"rf";"auc";0,972050125313283;"spambase"
6;"rf";"acc";0,952173913043478;"spambase"
6;"rf";"brier_score";0,0442603565217391;"spambase"
7;"rf";"auc";0,988825404228856;"spambase"
7;"rf";"acc";0,947826086956522;"spambase"
7;"rf";"brier_score";0,0377904260869565;"spambase"
8;"rf";"auc";0,985853227232538;"spambase"
8;"rf";"acc";0,947826086956522;"spambase"
8;"rf";"brier_score";0,042412947826087;"spambase"
9;"rf";"auc";0,98761988340751;"spambase"
9;"rf";"acc";0,967391304347826;"spambase"
9;"rf";"brier_score";0,0329740869565217;"spambase"
10;"rf";"auc";0,991928920238741;"spambase"
10;"rf";"acc";0,973913043478261;"spambase"
10;"rf";"brier_score";0,0303076782608696;"spambase"
1;"Ridge";"auc";0,947874435306382;"spambase"
1;"Ridge";"acc";0,878524945770065;"spambase"
1;"Ridge";"brier_score";0,113093503086842;"spambase"
2;"Ridge";"auc";0,948627190237797;"spambase"
2;"Ridge";"acc";0,865217391304348;"spambase"
2;"Ridge";"brier_score";0,112182942555165;"spambase"
3;"Ridge";"auc";0,94258034026465;"spambase"
3;"Ridge";"acc";0,878260869565217;"spambase"
3;"Ridge";"brier_score";0,119859691841955;"spambase"
4;"Ridge";"auc";0,947764762132441;"spambase"
4;"Ridge";"acc";0,88695652173913;"spambase"
4;"Ridge";"brier_score";0,115177435620087;"spambase"
5;"Ridge";"auc";0,965954887218045;"spambase"
5;"Ridge";"acc";0,889130434782609;"spambase"
5;"Ridge";"brier_score";0,121030729699273;"spambase"
6;"Ridge";"auc";0,942436090225564;"spambase"
6;"Ridge";"acc";0,884782608695652;"spambase"
6;"Ridge";"brier_score";0,108800678372046;"spambase"
7;"Ridge";"auc";0,95712842039801;"spambase"
7;"Ridge";"acc";0,88695652173913;"spambase"
7;"Ridge";"brier_score";0,107575173026782;"spambase"
8;"Ridge";"auc";0,94644723092999;"spambase"
8;"Ridge";"acc";0,871739130434783;"spambase"
8;"Ridge";"brier_score";0,111526922287069;"spambase"
9;"Ridge";"auc";0,944524540838714;"spambase"
9;"Ridge";"acc";0,891304347826087;"spambase"
9;"Ridge";"brier_score";0,1083713365943;"spambase"
10;"Ridge";"auc";0,973160995271684;"spambase"
10;"Ridge";"acc";0,904347826086957;"spambase"
10;"Ridge";"brier_score";0,0963178087750436;"spambase"
1;"Boosted Stumps";"auc";0,972972972972973;"wbdc"
1;"Boosted Stumps";"acc";0,929824561403509;"wbdc"
1;"Boosted Stumps";"brier_score";0,0442097076855266;"wbdc"
2;"Boosted Stumps";"auc";1;"wbdc"
2;"Boosted Stumps";"acc";1;"wbdc"
2;"Boosted Stumps";"brier_score";0,00439207253120517;"wbdc"
3;"Boosted Stumps";"auc";0,997229916897507;"wbdc"
3;"Boosted Stumps";"acc";0,964912280701754;"wbdc"
3;"Boosted Stumps";"brier_score";0,0184830155170281;"wbdc"
4;"Boosted Stumps";"auc";0,993686868686869;"wbdc"
